Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15262.0,323,3,418.82,2,3,2,232,Needs Attention
15263.0,106,1,143.91,3,1,1,311,Needs Attention
15264.0,64,2,848.4,3,2,3,323,Needs Attention
15265.0,151,4,3345.64,3,3,5,335,Loyal Customers
15266.0,338,5,852.21,2,4,3,243,At Risk
15267.0,22,5,1717.36,4,4,4,444,Champions
15268.0,478,3,961.9000000000001,1,3,3,133,Needs Attention
15269.0,23,3,1194.1599999999999,4,3,4,434,Loyal Customers
15270.0,15,21,8524.86,5,5,5,555,Champions
15271.0,7,24,4514.79,5,5,5,555,Champions
15272.0,57,6,2003.51,4,4,4,444,Champions
15273.0,599,1,228.96,1,1,1,111,Lost
15274.0,4,2,716.57,5,2,3,523,New Customers
15275.0,37,1,615.14,4,1,3,413,New Customers
15276.0,66,4,617.25,3,3,3,333,Loyal Customers
15277.0,46,2,476.34000000000003,4,2,2,422,New Customers
15278.0,561,4,496.16,1,3,2,132,Needs Attention
15279.0,354,5,1560.34,2,4,4,244,At Risk
15280.0,172,3,397.52,3,3,2,332,Loyal Customers
15281.0,58,16,8334.67,4,5,5,455,Champions
15282.0,570,1,348.59,1,1,2,112,Lost
15283.0,390,3,148.32999999999998,2,3,1,231,Needs Attention
15284.0,500,1,24.75,1,1,1,111,Lost
15285.0,407,1,94.92,2,1,1,211,Lost
15286.0,49,1,240.55,4,1,1,411,New Customers
15287.0,22,5,856.03,4,4,3,443,Loyal Customers
15288.0,43,10,3706.53,4,5,5,455,Champions
15289.0,29,5,1565.73,4,4,4,444,Champions
15290.0,4,26,10496.28,5,5,5,555,Champions
15291.0,25,39,13432.2,4,5,5,455,Champions
15292.0,201,1,178.39,2,1,1,211,Lost
15293.0,665,1,247.5,1,1,1,111,Lost
15294.0,410,1,233.35,1,1,1,111,Lost
15295.0,654,1,207.04,1,1,1,111,Lost
15296.0,50,12,10273.08,4,5,5,455,Champions
15297.0,10,3,626.94,5,3,3,533,Loyal Customers
15298.0,2,23,9061.77,5,5,5,555,Champions
15299.0,67,9,5556.53,3,5,5,355,Loyal Customers
15300.0,64,1,496.44,3,1,2,312,Needs Attention
15301.0,50,16,6872.47,4,5,5,455,Champions
15302.0,730,1,308.0,1,1,2,112,Lost
15303.0,290,3,1224.18,2,3,4,234,Needs Attention
15304.0,60,9,796.4,3,5,3,353,Loyal Customers
15305.0,555,1,93.6,1,1,1,111,Lost
15306.0,64,9,3453.53,3,5,5,355,Loyal Customers
15307.0,95,1,205.3,3,1,1,311,Needs Attention
15308.0,274,1,310.47,2,1,2,212,Lost
15309.0,610,4,782.36,1,3,3,133,Needs Attention
15310.0,478,1,1634.64,1,1,4,114,Lost
15311.0,0,207,112830.07,5,5,5,555,Champions
15312.0,75,12,2913.59,3,5,5,355,Loyal Customers
15313.0,110,1,52.0,3,1,1,311,Needs Attention
15314.0,199,3,820.45,2,3,3,233,Needs Attention
15315.0,64,2,561.14,3,2,2,322,Needs Attention
15316.0,326,1,165.0,2,1,1,211,Lost
15317.0,677,1,129.75,1,1,1,111,Lost
15318.0,3,1,312.62,5,1,2,512,New Customers
15319.0,283,1,204.5,2,1,1,211,Lost
15320.0,44,1,267.13,4,1,1,411,New Customers
15321.0,70,12,6687.2300000000005,3,5,5,355,Loyal Customers
15322.0,85,2,1390.86,3,2,4,324,Needs Attention
15323.0,562,3,434.6,1,3,2,132,Needs Attention
15324.0,701,1,140.22000000000003,1,1,1,111,Lost
15325.0,103,8,1600.61,3,4,4,344,Loyal Customers
15326.0,333,5,1690.02,2,4,4,244,At Risk
15327.0,52,1,208.75,4,1,1,411,New Customers
15328.0,407,1,107.24,2,1,1,211,Lost
15329.0,39,11,2958.83,4,5,5,455,Champions
15330.0,32,2,714.9599999999999,4,2,3,423,New Customers
15331.0,499,3,767.91,1,3,3,133,Needs Attention
15332.0,366,6,4857.28,2,4,5,245,At Risk
15333.0,208,1,1028.56,2,1,3,213,Lost
15334.0,156,3,347.87,3,3,2,332,Loyal Customers
15335.0,53,1,170.22,4,1,1,411,New Customers
15336.0,401,1,240.5,2,1,1,211,Lost
15337.0,411,1,373.02,1,1,2,112,Lost
15338.0,677,1,274.98,1,1,1,111,Lost
15339.0,66,7,1821.02,3,4,4,344,Loyal Customers
15340.0,561,1,105.5,1,1,1,111,Lost
15341.0,80,2,2371.52,3,2,4,324,Needs Attention
15342.0,129,1,406.09000000000003,3,1,2,312,Needs Attention
15343.0,87,1,364.5,3,1,2,312,Needs Attention
15344.0,0,3,563.94,5,3,2,532,Loyal Customers
15345.0,45,1,393.54,4,1,2,412,New Customers
15346.0,332,3,596.12,2,3,3,233,Needs Attention
15347.0,366,4,1162.0,2,3,3,233,Needs Attention
15348.0,72,1,158.04,3,1,1,311,Needs Attention
15349.0,158,2,463.91,3,2,2,322,Needs Attention
15350.0,373,2,547.6,2,2,2,222,Lost
15351.0,12,10,3243.27,5,5,5,555,Champions
15352.0,548,1,107.25,1,1,1,111,Lost
15353.0,254,7,2784.92,2,4,4,244,At Risk
15355.0,29,2,277.05,4,2,1,421,New Customers
15356.0,31,13,3196.09,4,5,5,455,Champions
15358.0,4,42,16249.22,5,5,5,555,Champions
15359.0,662,8,181.35,1,4,1,141,At Risk
15360.0,39,1,427.93,4,1,2,412,New Customers
15361.0,361,4,689.07,2,3,3,233,Needs Attention
15362.0,448,2,613.08,1,2,3,123,Lost
15363.0,372,2,678.11,2,2,3,223,Lost
15364.0,95,2,913.19,3,2,3,323,Needs Attention
15365.0,25,13,4557.13,4,5,5,455,Champions
15366.0,75,7,2378.58,3,4,4,344,Loyal Customers
15367.0,57,11,5047.88,4,5,5,455,Champions
15368.0,21,2,722.74,4,2,3,423,New Customers
15369.0,492,11,6251.26,1,5,5,155,At Risk
15370.0,40,8,3640.21,4,4,5,445,Champions
15371.0,662,1,59.400000000000006,1,1,1,111,Lost
15372.0,137,8,5934.5599999999995,3,4,5,345,Loyal Customers
15373.0,8,17,3082.2,5,5,5,555,Champions
15374.0,128,2,307.32,3,2,2,322,Needs Attention
15375.0,690,1,60.959999999999994,1,1,1,111,Lost
15376.0,40,3,1221.56,4,3,4,434,Loyal Customers
15377.0,382,4,1211.75,2,3,4,234,Needs Attention
15378.0,462,2,246.5,1,2,1,121,Lost
15379.0,169,8,4846.64,3,4,5,345,Loyal Customers
15380.0,8,11,3248.96,5,5,5,555,Champions
15381.0,213,5,1890.57,2,4,4,244,At Risk
15382.0,14,12,13715.85,5,5,5,555,Champions
15384.0,169,4,2027.79,3,3,4,334,Loyal Customers
15385.0,40,3,942.08,4,3,3,433,Loyal Customers
15386.0,186,1,386.34,3,1,2,312,Needs Attention
15387.0,492,1,468.65,1,1,2,112,Lost
15388.0,270,1,130.64,2,1,1,211,Lost
15389.0,172,5,2733.8,3,4,4,344,Loyal Customers
15390.0,396,2,1201.06,2,2,4,224,Lost
15391.0,584,1,289.87,1,1,2,112,Lost
15392.0,4,7,2894.67,5,4,5,545,Champions
15393.0,16,5,876.34,5,4,3,543,Loyal Customers
15394.0,9,11,5271.95,5,5,5,555,Champions
15395.0,325,1,107.45,2,1,1,211,Lost
15396.0,112,2,796.38,3,2,3,323,Needs Attention
15397.0,289,1,94.0,2,1,1,211,Lost
15398.0,16,2,1329.93,5,2,4,524,New Customers
15399.0,1,3,815.77,5,3,3,533,Loyal Customers
15400.0,92,8,1302.3,3,4,4,344,Loyal Customers
15401.0,452,2,216.95,1,2,1,121,Lost
15402.0,148,6,1786.97,3,4,4,344,Loyal Customers
15403.0,491,2,170.88,1,2,1,121,Lost
15404.0,375,1,257.06,2,1,1,211,Lost
15405.0,189,2,659.84,2,2,3,223,Lost
15406.0,31,4,975.87,4,3,3,433,Loyal Customers
15407.0,33,4,1046.74,4,3,3,433,Loyal Customers
15408.0,264,1,267.18,2,1,1,211,Lost
15409.0,721,1,131.25,1,1,1,111,Lost
15410.0,84,10,4685.72,3,5,5,355,Loyal Customers
15411.0,26,4,1330.33,4,3,4,434,Loyal Customers
15412.0,171,1,190.53,3,1,1,311,Needs Attention
15413.0,691,5,6798.72,1,4,5,145,At Risk
15414.0,9,3,774.9000000000001,5,3,3,533,Loyal Customers
15415.0,313,1,559.61,2,1,2,212,Lost
15416.0,64,7,4541.62,3,4,5,345,Loyal Customers
15417.0,85,1,493.2,3,1,2,312,Needs Attention
15418.0,425,2,449.42,1,2,2,122,Lost
15419.0,24,1,135.86,4,1,1,411,New Customers
15420.0,434,6,725.3,1,4,3,143,At Risk
15421.0,58,10,3674.04,4,5,5,455,Champions
15422.0,323,7,1619.97,2,4,4,244,At Risk
15423.0,38,3,266.89,4,3,1,431,Loyal Customers
15424.0,254,3,552.66,2,3,2,232,Needs Attention
15425.0,400,4,1800.1200000000001,2,3,4,234,Needs Attention
15426.0,19,9,2154.25,5,5,4,554,Champions
15427.0,33,3,1420.68,4,3,4,434,Loyal Customers
15428.0,15,4,747.15,5,3,3,533,Loyal Customers
15429.0,26,2,397.35,4,2,2,422,New Customers
15430.0,467,2,932.25,1,2,3,123,Lost
15431.0,502,1,153.24,1,1,1,111,Lost
15432.0,23,2,320.76,4,2,2,422,New Customers
15433.0,213,2,517.6999999999999,2,2,2,222,Lost
15434.0,8,11,2567.06,5,5,4,554,Champions
15435.0,22,1,149.29,4,1,1,411,New Customers
15436.0,12,3,1061.21,5,3,3,533,Loyal Customers
15437.0,262,2,393.45,2,2,2,222,Lost
15438.0,131,1,153.98,3,1,1,311,Needs Attention
15439.0,404,4,1269.05,2,3,4,234,Needs Attention
15440.0,54,3,383.68,4,3,2,432,Loyal Customers
15441.0,396,3,1254.21,2,3,4,234,Needs Attention
15442.0,248,1,594.0,2,1,2,212,Lost
15443.0,1,14,5104.93,5,5,5,555,Champions
15444.0,9,2,1411.21,5,2,4,524,New Customers
15445.0,264,2,284.5,2,2,2,222,Lost
15446.0,376,3,393.0,2,3,2,232,Needs Attention
15447.0,330,5,476.98,2,4,2,242,At Risk
15448.0,312,2,788.8100000000001,2,2,3,223,Lost
15449.0,26,3,974.52,4,3,3,433,Loyal Customers
15450.0,30,1,404.24,4,1,2,412,New Customers
15451.0,434,2,225.81,1,2,1,121,Lost
15452.0,29,6,1768.76,4,4,4,444,Champions
15453.0,1,7,1371.77,5,4,4,544,Champions
15454.0,362,2,303.89,2,2,2,222,Lost
15455.0,597,1,38.25,1,1,1,111,Lost
15456.0,283,10,1979.35,2,5,4,254,At Risk
15457.0,262,1,237.07,2,1,1,211,Lost
15458.0,25,2,370.44,4,2,2,422,New Customers
15459.0,417,2,202.83,1,2,1,121,Lost
15460.0,354,1,214.26,2,1,1,211,Lost
15461.0,460,2,429.7,1,2,2,122,Lost
15462.0,94,4,698.95,3,3,3,333,Loyal Customers
15463.0,29,1,126.14,4,1,1,411,New Customers
15464.0,338,1,1044.65,2,1,3,213,Lost
15465.0,19,32,12085.55,5,5,5,555,Champions
15466.0,85,4,1560.46,3,3,4,334,Loyal Customers
15467.0,9,3,524.88,5,3,2,532,Loyal Customers
15468.0,51,3,1399.8799999999999,4,3,4,434,Loyal Customers
15469.0,50,3,874.25,4,3,3,433,Loyal Customers
15470.0,575,1,63.419999999999995,1,1,1,111,Lost
15471.0,2,3,1281.92,5,3,4,534,Loyal Customers
15472.0,113,1,371.56,3,1,2,312,Needs Attention
15473.0,14,8,2046.0,5,4,4,544,Champions
15474.0,595,1,150.35,1,1,1,111,Lost
15475.0,77,1,454.11,3,1,2,312,Needs Attention
15476.0,380,4,2209.98,2,3,4,234,Needs Attention
15477.0,649,1,368.4,1,1,2,112,Lost
15478.0,40,3,1940.98,4,3,4,434,Loyal Customers
15479.0,733,1,129.55,1,1,1,111,Lost
15480.0,116,3,3557.8,3,3,5,335,Loyal Customers
15481.0,401,1,1865.84,2,1,4,214,Lost
15482.0,15,18,14265.56,5,5,5,555,Champions
15483.0,161,10,803.6899999999999,3,5,3,353,Loyal Customers
15484.0,1,6,4652.1,5,4,5,545,Champions
15485.0,30,7,4810.92,4,4,5,445,Champions
15486.0,527,1,102.0,1,1,1,111,Lost
15487.0,679,1,231.32,1,1,1,111,Lost
15488.0,92,5,431.92,3,4,2,342,Loyal Customers
15489.0,22,8,2409.53,4,4,4,444,Champions
15490.0,430,1,210.85,1,1,1,111,Lost
15491.0,95,6,3090.79,3,4,5,345,Loyal Customers
15492.0,28,2,659.46,4,2,3,423,New Customers
15493.0,32,9,4090.1,4,5,5,455,Champions
15494.0,21,5,3685.19,4,4,5,445,Champions
15495.0,379,1,246.5,2,1,1,211,Lost
15496.0,631,1,146.14,1,1,1,111,Lost
15497.0,17,9,8657.39,5,5,5,555,Champions
15498.0,2,44,24842.33,5,5,5,555,Champions
15499.0,723,1,154.85,1,1,1,111,Lost
15500.0,8,4,1131.56,5,3,3,533,Loyal Customers
15501.0,404,2,399.95,2,2,2,222,Lost
15502.0,15,12,9542.92,5,5,5,555,Champions
15503.0,362,2,249.3,2,2,1,221,Lost
15504.0,81,4,391.45,3,3,2,332,Loyal Customers
15505.0,52,5,3595.36,4,4,5,445,Champions
15506.0,22,6,2028.65,4,4,4,444,Champions
15507.0,171,1,475.86,3,1,2,312,Needs Attention
15508.0,189,6,1000.27,2,4,3,243,At Risk
15509.0,380,1,152.41,2,1,1,211,Lost
15510.0,330,1,250.0,2,1,1,211,Lost
15511.0,11,5,891.23,5,4,3,543,Loyal Customers
15512.0,155,4,316.58,3,3,2,332,Loyal Customers
15513.0,33,35,26437.05,4,5,5,455,Champions
15514.0,12,18,6358.78,5,5,5,555,Champions
15515.0,387,1,171.81,2,1,1,211,Lost
15516.0,44,3,62.43,4,3,1,431,Loyal Customers
15517.0,233,1,267.03,2,1,1,211,Lost
15518.0,64,15,4151.24,3,5,5,355,Loyal Customers
15519.0,383,2,342.06,2,2,2,222,Lost
15520.0,1,1,343.5,5,1,2,512,New Customers
15521.0,40,16,7082.69,4,5,5,455,Champions
15522.0,32,2,397.14,4,2,2,422,New Customers
15523.0,84,16,15965.69,3,5,5,355,Loyal Customers
15524.0,24,2,591.4,4,2,2,422,New Customers
15525.0,2,4,883.57,5,3,3,533,Loyal Customers
15526.0,33,2,148.44,4,2,1,421,New Customers
15527.0,18,23,5542.79,5,5,5,555,Champions
15528.0,254,1,210.08,2,1,1,211,Lost
15529.0,22,12,4712.31,4,5,5,455,Champions
15530.0,21,5,1808.68,4,4,4,444,Champions
15531.0,8,2,1956.22,5,2,4,524,New Customers
15532.0,25,10,3685.85,4,5,5,455,Champions
15533.0,19,3,807.57,5,3,3,533,Loyal Customers
15534.0,725,1,162.25,1,1,1,111,Lost
15535.0,173,6,1024.42,3,4,3,343,Loyal Customers
15536.0,409,1,259.09,1,1,1,111,Lost
15537.0,163,1,110.92,3,1,1,311,Needs Attention
15538.0,537,6,3358.4,1,4,5,145,At Risk
15539.0,7,1,538.46,5,1,2,512,New Customers
15540.0,11,2,460.68,5,2,2,522,New Customers
15541.0,114,1,85.13000000000001,3,1,1,311,Needs Attention
15542.0,512,3,846.51,1,3,3,133,Needs Attention
15543.0,288,2,235.61,2,2,1,221,Lost
15544.0,9,20,7460.09,5,5,5,555,Champions
15545.0,54,2,288.96999999999997,4,2,2,422,New Customers
15546.0,606,2,1079.1000000000001,1,2,3,123,Lost
15547.0,7,26,9946.74,5,5,5,555,Champions
15548.0,595,1,134.99,1,1,1,111,Lost
15549.0,77,8,2328.38,3,4,4,344,Loyal Customers
15550.0,4,12,2201.42,5,5,4,554,Champions
15551.0,36,7,1679.81,4,4,4,444,Champions
15552.0,217,2,252.52,2,2,1,221,Lost
15553.0,60,1,428.93,3,1,2,312,Needs Attention
15554.0,277,1,217.2,2,1,1,211,Lost
15555.0,12,36,10927.26,5,5,5,555,Champions
15556.0,24,1,278.99,4,1,1,411,New Customers
15557.0,28,1,468.91,4,1,2,412,New Customers
15558.0,639,1,202.68,1,1,1,111,Lost
15559.0,568,1,1109.4,1,1,3,113,Lost
15560.0,397,2,153.52,2,2,1,221,Lost
15561.0,11,8,1934.3899999999999,5,4,4,544,Champions
15562.0,351,3,671.4300000000001,2,3,3,233,Needs Attention
15563.0,22,6,2804.86,4,4,4,444,Champions
15564.0,463,2,70.74000000000001,1,2,1,121,Lost
15565.0,50,2,173.16000000000003,4,2,1,421,New Customers
15566.0,392,2,227.87,2,2,1,221,Lost
15567.0,18,1,186.01,5,1,1,511,New Customers
15568.0,2,3,758.29,5,3,3,533,Loyal Customers
15569.0,103,10,3583.45,3,5,5,355,Loyal Customers
15570.0,7,25,8700.74,5,5,5,555,Champions
15571.0,11,14,3878.15,5,5,5,555,Champions
15572.0,4,10,3956.95,5,5,5,555,Champions
15573.0,31,5,1143.82,4,4,3,443,Loyal Customers
15574.0,177,6,1098.09,3,4,3,343,Loyal Customers
15575.0,619,1,30.1,1,1,1,111,Lost
15576.0,37,1,891.92,4,1,3,413,New Customers
15577.0,151,5,371.13,3,4,2,342,Loyal Customers
15578.0,162,1,127.1,3,1,1,311,Needs Attention
15579.0,68,5,1239.28,3,4,4,344,Loyal Customers
15580.0,376,8,1367.89,2,4,4,244,At Risk
15581.0,156,34,4481.27,3,5,5,355,Loyal Customers
15582.0,24,3,682.9100000000001,4,3,3,433,Loyal Customers
15583.0,376,1,95.96,2,1,1,211,Lost
15584.0,23,6,1262.25,4,4,4,444,Champions
15585.0,176,1,455.3,3,1,2,312,Needs Attention
15586.0,592,3,1068.3,1,3,3,133,Needs Attention
15587.0,50,7,1522.08,4,4,4,444,Champions
15588.0,677,1,579.6,1,1,2,112,Lost
15589.0,255,3,478.53,2,3,2,232,Needs Attention
15590.0,382,5,1496.6,2,4,4,244,At Risk
15591.0,582,3,217.9,1,3,1,131,Needs Attention
15592.0,46,1,388.58,4,1,2,412,New Customers
15593.0,70,1,199.8,3,1,1,311,Needs Attention
15594.0,15,5,1771.78,5,4,4,544,Champions
15595.0,487,1,357.59999999999997,1,1,2,112,Lost
15596.0,100,9,2727.72,3,5,4,354,Loyal Customers
15597.0,35,2,563.37,4,2,2,422,New Customers
15598.0,53,2,548.02,4,2,2,422,New Customers
15599.0,26,3,1250.06,4,3,4,434,Loyal Customers
15600.0,428,4,1199.31,1,3,4,134,Needs Attention
15601.0,11,30,14141.220000000001,5,5,5,555,Champions
15602.0,8,16,3137.96,5,5,5,555,Champions
15603.0,78,2,68.48,3,2,1,321,Needs Attention
15604.0,52,1,216.39000000000001,4,1,1,411,New Customers
15605.0,36,9,1726.3500000000001,4,5,4,454,Champions
15606.0,61,17,5135.44,3,5,5,355,Loyal Customers
15607.0,336,9,1671.73,2,5,4,254,At Risk
15608.0,28,5,1785.98,4,4,4,444,Champions
15609.0,184,1,298.48,3,1,2,312,Needs Attention
15610.0,51,1,112.46000000000001,4,1,1,411,New Customers
15611.0,9,24,2976.28,5,5,5,555,Champions
15612.0,36,2,195.15,4,2,1,421,New Customers
15613.0,610,1,433.71999999999997,1,1,2,112,Lost
15614.0,437,4,3063.96,1,3,5,135,Needs Attention
15615.0,10,47,21271.34,5,5,5,555,Champions
15616.0,438,1,317.11,1,1,2,112,Lost
15617.0,396,3,828.5500000000001,2,3,3,233,Needs Attention
15618.0,32,4,776.85,4,3,3,433,Loyal Customers
15619.0,10,1,336.4,5,1,2,512,New Customers
15620.0,56,4,1942.36,4,3,4,434,Loyal Customers
15621.0,4,4,1293.03,5,3,4,534,Loyal Customers
15622.0,43,17,7807.610000000001,4,5,5,455,Champions
15623.0,141,8,2422.05,3,4,4,344,Loyal Customers
15624.0,116,4,588.13,3,3,2,332,Loyal Customers
15625.0,103,9,3236.4,3,5,5,355,Loyal Customers
15626.0,74,3,1067.52,3,3,3,333,Loyal Customers
15627.0,457,2,566.9,1,2,2,122,Lost
15628.0,4,17,5270.68,5,5,5,555,Champions
15629.0,450,4,2240.9,1,3,4,134,Needs Attention
15630.0,45,3,1481.4,4,3,4,434,Loyal Customers
15631.0,642,1,596.67,1,1,3,113,Lost
15632.0,15,8,3285.31,5,4,5,545,Champions
15633.0,509,13,4335.96,1,5,5,155,At Risk
15634.0,17,2,539.0500000000001,5,2,2,522,New Customers
15635.0,395,1,100.35,2,1,1,211,Lost
15636.0,89,4,1424.3,3,3,4,334,Loyal Customers
15637.0,52,5,797.59,4,4,3,443,Loyal Customers
15638.0,378,6,2265.2,2,4,4,244,At Risk
15639.0,134,3,1065.08,3,3,3,333,Loyal Customers
15640.0,4,29,23450.21,5,5,5,555,Champions
15641.0,105,12,5301.15,3,5,5,355,Loyal Customers
15642.0,729,1,105.78,1,1,1,111,Lost
15643.0,191,3,664.0,2,3,3,233,Needs Attention
15644.0,166,4,795.74,3,3,3,333,Loyal Customers
15645.0,18,3,1053.19,5,3,3,533,Loyal Customers
15646.0,157,5,772.21,3,4,3,343,Loyal Customers
15647.0,415,1,169.0,1,1,1,111,Lost
15648.0,204,2,639.5,2,2,3,223,Lost
15649.0,336,4,1660.35,2,3,4,234,Needs Attention
15650.0,521,2,553.88,1,2,2,122,Lost
15651.0,36,5,1259.06,4,4,4,444,Champions
15652.0,91,5,1404.8899999999999,3,4,4,344,Loyal Customers
15653.0,92,2,877.44,3,2,3,323,Needs Attention
15654.0,9,2,922.53,5,2,3,523,New Customers
15655.0,243,1,560.6700000000001,2,1,2,212,Lost
15656.0,45,4,748.5,4,3,3,433,Loyal Customers
15657.0,22,1,30.0,4,1,1,411,New Customers
15658.0,190,8,2117.27,2,4,4,244,At Risk
15659.0,43,3,532.49,4,3,2,432,Loyal Customers
15660.0,25,15,2603.69,4,5,4,454,Champions
15661.0,317,8,1215.95,2,4,4,244,At Risk
15662.0,661,2,283.73,1,2,2,122,Lost
15663.0,106,1,138.14,3,1,1,311,Needs Attention
15664.0,50,4,1231.53,4,3,4,434,Loyal Customers
15665.0,168,5,3981.2200000000003,3,4,5,345,Loyal Customers
15666.0,472,2,617.49,1,2,3,123,Lost
15667.0,39,1,301.32000000000005,4,1,2,412,New Customers
15668.0,217,1,76.32000000000001,2,1,1,211,Lost
15669.0,40,4,684.34,4,3,3,433,Loyal Customers
15670.0,296,2,325.2,2,2,2,222,Lost
15671.0,18,7,2657.13,5,4,4,544,Champions
15672.0,725,1,45.300000000000004,1,1,1,111,Lost
15673.0,88,9,6204.32,3,5,5,355,Loyal Customers
15674.0,73,12,6598.52,3,5,5,355,Loyal Customers
15675.0,81,4,542.04,3,3,2,332,Loyal Customers
15676.0,18,3,3435.76,5,3,5,535,Loyal Customers
15677.0,49,3,1305.6299999999999,4,3,4,434,Loyal Customers
15678.0,52,3,1825.94,4,3,4,434,Loyal Customers
15679.0,24,4,768.08,4,3,3,433,Loyal Customers
15680.0,9,10,4003.19,5,5,5,555,Champions
15681.0,25,14,2989.7000000000003,4,5,5,455,Champions
15682.0,599,2,318.24,1,2,2,122,Lost
15683.0,117,2,524.54,3,2,2,322,Needs Attention
15684.0,547,3,173.95,1,3,1,131,Needs Attention
15685.0,450,1,55.980000000000004,1,1,1,111,Lost
15686.0,420,1,90.0,1,1,1,111,Lost
15687.0,8,9,2993.1,5,5,5,555,Champions
15688.0,418,1,190.57,1,1,1,111,Lost
15689.0,119,3,521.03,3,3,2,332,Loyal Customers
15690.0,4,2,224.76,5,2,1,521,New Customers
15691.0,252,4,571.3,2,3,2,232,Needs Attention
15692.0,28,1,191.04,4,1,1,411,New Customers
15693.0,659,1,37.5,1,1,1,111,Lost
15694.0,0,23,9963.48,5,5,5,555,Champions
15695.0,266,4,1131.04,2,3,3,233,Needs Attention
15696.0,33,13,3846.32,4,5,5,455,Champions
15697.0,689,1,246.75,1,1,1,111,Lost
15698.0,624,1,46.2,1,1,1,111,Lost
15699.0,17,1,309.65,5,1,2,512,New Customers
15700.0,172,2,693.3,3,2,3,323,Needs Attention
15701.0,2,4,1529.0,5,3,4,534,Loyal Customers
15702.0,476,1,110.62,1,1,1,111,Lost
15703.0,264,1,211.5,2,1,1,211,Lost
15704.0,140,6,3707.1600000000003,3,4,5,345,Loyal Customers
15705.0,201,1,143.1,2,1,1,211,Lost
15706.0,63,4,1060.56,3,3,3,333,Loyal Customers
15707.0,35,4,915.72,4,3,3,433,Loyal Customers
15708.0,40,9,3878.85,4,5,5,455,Champions
15709.0,283,2,327.85,2,2,2,222,Lost
15710.0,417,1,885.07,1,1,3,113,Lost
15711.0,556,2,420.25,1,2,2,122,Lost
15712.0,9,12,3404.91,5,5,5,555,Champions
15713.0,143,4,813.24,3,3,3,333,Loyal Customers
15714.0,11,4,752.96,5,3,3,533,Loyal Customers
15715.0,555,5,651.82,1,4,3,143,At Risk
15716.0,145,11,2476.4900000000002,3,5,4,354,Loyal Customers
15717.0,234,5,607.0,2,4,3,243,At Risk
15718.0,540,1,293.79,1,1,2,112,Lost
15719.0,32,31,10141.25,4,5,5,455,Champions
15720.0,24,2,739.22,4,2,3,423,New Customers
15721.0,11,1,471.40000000000003,5,1,2,512,New Customers
15722.0,35,11,5140.5,4,5,5,455,Champions
15723.0,364,4,929.85,2,3,3,233,Needs Attention
15724.0,201,3,310.85,2,3,2,232,Needs Attention
15725.0,15,1,415.25,5,1,2,512,New Customers
15726.0,390,1,321.91,2,1,2,212,Lost
15727.0,16,15,9347.03,5,5,5,555,Champions
15728.0,379,2,544.6,2,2,2,222,Lost
15729.0,212,3,192.55,2,3,1,231,Needs Attention
15730.0,65,5,1726.58,3,4,4,344,Loyal Customers
15731.0,553,1,110.3,1,1,1,111,Lost
15732.0,212,10,1450.3700000000001,2,5,4,254,At Risk
15733.0,282,1,162.3,2,1,1,211,Lost
15734.0,114,4,2213.5,3,3,4,334,Loyal Customers
15735.0,421,1,327.68,1,1,2,112,Lost
15736.0,435,2,1767.1200000000001,1,2,4,124,Lost
15737.0,14,8,1181.92,5,4,3,543,Loyal Customers
15738.0,18,41,12891.72,5,5,5,555,Champions
15739.0,66,1,449.12,3,1,2,312,Needs Attention
15740.0,49,1,154.88,4,1,1,411,New Customers
15741.0,458,2,208.62,1,2,1,121,Lost
15742.0,619,1,156.87,1,1,1,111,Lost
15743.0,16,4,775.96,5,3,3,533,Loyal Customers
15744.0,77,1,34.8,3,1,1,311,Needs Attention
15745.0,19,4,1085.29,5,3,3,533,Loyal Customers
15746.0,134,1,194.51,3,1,1,311,Needs Attention
15747.0,12,9,2492.31,5,5,4,554,Champions
15748.0,40,3,609.81,4,3,3,433,Loyal Customers
15749.0,235,3,44534.3,2,3,5,235,Needs Attention
15750.0,2,18,6442.59,5,5,5,555,Champions
15751.0,460,11,1363.44,1,5,4,154,At Risk
15752.0,39,9,3879.61,4,5,5,455,Champions
15753.0,304,1,79.2,2,1,1,211,Lost
15754.0,51,9,3037.61,4,5,5,455,Champions
15755.0,10,17,5934.62,5,5,5,555,Champions
15756.0,61,4,528.01,3,3,2,332,Loyal Customers
15757.0,65,6,2940.36,3,4,5,345,Loyal Customers
15758.0,24,1,205.25,4,1,1,411,New Customers
15759.0,218,7,830.9300000000001,2,4,3,243,At Risk
15761.0,442,1,143.05,1,1,1,111,Lost
15762.0,65,2,568.15,3,2,2,322,Needs Attention
15763.0,31,2,1086.92,4,2,3,423,New Customers
15764.0,88,8,4482.8,3,4,5,345,Loyal Customers
15765.0,666,1,370.63,1,1,2,112,Lost
15766.0,64,3,831.0600000000001,3,3,3,333,Loyal Customers
15768.0,115,34,15246.12,3,5,5,355,Loyal Customers
15769.0,7,46,88612.52,5,5,5,555,Champions
15770.0,612,1,321.45,1,1,2,112,Lost
15771.0,604,3,1006.54,1,3,3,133,Needs Attention
15772.0,418,1,280.88,1,1,1,111,Lost
15773.0,5,2,774.52,5,2,3,523,New Customers
15774.0,68,6,1287.09,3,4,4,344,Loyal Customers
15775.0,245,2,150.5,2,2,1,221,Lost
15776.0,133,1,241.62,3,1,1,311,Needs Attention
